tail_length_no_ri,tail_length_ri,tail_length_ris,tail_length_no_ri_sex,tail_length_ri_sex,tail_length_ris_sex,sex,weight,species
61.1856876482567,55.83942678634523,62.2476431304504,61.1856876482567,55.83942678634523,62.2476431304504,F,99.58060491865274,3
49.0081371978343,49.13503370511322,26.039502807039977,53.0081371978343,53.13503370511322,30.039502807039977,M,73.37578057520581,2
48.90504581213836,54.47631921028014,41.3750684455066,48.90504581213836,54.47631921028014,41.3750684455066,F,74.02548749894383,7
50.99474095125571,56.54476009366779,35.54287806241571,50.99474095125571,56.54476009366779,35.54287806241571,F,79.20574188698147,5
39.88595351743918,40.0128500247181,21.486384952886482,43.88595351743918,44.0128500247181,25.486384952886482,M,58.85960543380881,2
48.436955572867696,43.09069471095622,47.448474723019054,52.436955572867696,47.09069471095622,51.448474723019054,M,67.71780888808712,3
43.347284434826655,43.474180942105576,24.716064096397922,43.347284434826655,43.474180942105576,24.716064096397922,F,59.5955759470999,2
48.00419112280714,42.65793026089567,47.03831360792474,48.00419112280714,42.65793026089567,47.03831360792474,F,68.06905385989405,3
53.62908965749329,61.88823317902193,75.70702536144535,53.62908965749329,61.88823317902193,75.70702536144535,F,76.18849433004561,6
43.423139375138206,48.99441277327999,38.13599324489746,47.423139375138206,52.99441277327999,42.13599324489746,M,61.35290542013088,7
49.684921753363234,57.94406527489188,72.61738181548334,53.684921753363234,61.94406527489188,76.61738181548334,M,80.89982679367313,6
43.499368027860356,41.216509823688924,25.164749048952988,43.499368027860356,41.216509823688924,25.164749048952988,F,77.89344028817335,4
40.538762602888845,38.39257558342329,40.01661695002738,44.538762602888845,42.39257558342329,44.01661695002738,M,65.95784974379362,1
44.28185012540134,41.9989919212299,26.07709667765745,44.28185012540134,41.9989919212299,26.07709667765745,F,77.26324942381063,4
49.74786287759296,58.0070063991216,72.96707622206797,49.74786287759296,58.0070063991216,72.96707622206797,F,82.48081162493844,6
50.17900340310677,44.832742541195294,50.341983077563725,50.17900340310677,44.832742541195294,50.341983077563725,F,85.61095253261742,3
45.45232952738261,43.3280036514397,40.7037409008523,45.45232952738261,43.3280036514397,40.7037409008523,F,72.87151721353473,8
41.91231643907355,39.787990563130634,37.12079714898688,45.91231643907355,43.787990563130634,41.12079714898688,M,74.06363206088955,8
43.9549187422206,52.21406226374924,65.66001071809251,47.9549187422206,56.21406226374924,69.66001071809251,M,74.13285865018075,6
56.48524456566488,54.20238636149344,35.77641819862137,56.48524456566488,54.20238636149344,35.77641819862137,F,89.41461756055045,4
54.19338922890306,54.32028573618198,27.17227956512112,54.19338922890306,54.32028573618198,27.17227956512112,F,86.25071892277994,2
49.65165943092449,57.91080295245313,73.02743758901393,49.65165943092449,57.91080295245313,73.02743758901393,F,83.3440156775704,6
51.12740766105162,56.6986810591934,43.93350246263417,51.12740766105162,56.6986810591934,43.93350246263417,F,72.12659200159307,7
41.16055996416669,39.01437294470113,40.95295490697177,41.16055996416669,39.01437294470113,40.95295490697177,F,78.73241434166405,1
51.930244698905554,49.805918822962646,46.95977108014499,51.930244698905554,49.805918822962646,46.95977108014499,F,79.03290331220695,8
50.140786364156476,55.69080550656856,38.56616121169398,54.140786364156476,59.69080550656856,42.56616121169399,M,64.58326705710678,5
36.819238632153194,42.36925777456528,27.065257735968622,40.819238632153194,46.36925777456528,31.065257735968625,M,57.716954846792575,5
52.647074728462314,50.50088770899676,52.5056026619747,56.647074728462314,54.50088770899676,56.5056026619747,M,81.41830027651616,1
37.06200732747649,34.915820308010936,36.38594808236623,37.06200732747649,34.915820308010936,36.38594808236623,F,59.70689468819578,1
47.39834326122062,45.25215624175506,47.09925172418835,51.39834326122062,49.25215624175506,51.09925172418835,M,75.01683688484209,1
52.82925641735364,58.37927555976572,37.829024204354894,52.82925641735364,58.37927555976572,37.829024204354894,F,77.50247821348331,5
45.74926454456159,43.46640634039015,26.8489261277416,45.74926454456159,43.46640634039015,26.8489261277416,F,80.63867390305883,4
45.673027198828365,53.93217072035701,67.87897254557525,49.673027198828365,57.93217072035701,71.87897254557525,M,76.8942623751481,6
46.49684770543861,46.62374421271754,25.32368678460545,50.49684770543861,50.62374421271754,29.32368678460545,M,67.67146193702875,2
54.51037774809959,56.10277717579769,35.44451060356015,58.51037774809959,60.10277717579769,39.44451060356015,M,84.86365859895461,9
60.22746474359279,54.881203881681316,60.82645435999017,60.22746474359279,54.881203881681316,60.82645435999017,F,92.38633766906246,3
58.16963502910977,52.823374167198295,58.21683477833821,58.16963502910977,52.823374167198295,58.21683477833821,F,83.81178808925443,3
41.6310092022877,41.75790570956662,24.268915298428688,41.6310092022877,41.75790570956662,24.268915298428688,F,55.56349098676024,2
49.10971789094877,46.98539201500586,43.78045994107481,49.10971789094877,46.98539201500586,43.78045994107481,F,88.99576185402944,8
47.988627101788445,45.705768897617006,30.365785359814772,51.988627101788445,49.705768897617006,34.36578535981477,M,74.43944053813732,4
48.12913429535163,46.004808419408725,43.114861232201946,48.12913429535163,46.004808419408725,43.114861232201946,F,80.2491427931929,8
50.58087868879133,48.43469166932577,50.434532174621964,54.58087868879133,52.43469166932577,54.434532174621964,M,81.2203323587106,1
51.60338141091219,57.153400553324275,37.523065425260256,55.60338141091219,61.153400553324275,41.523065425260256,M,74.03313926793295,5
48.504461231103065,56.76360475263171,70.23032250090745,52.504461231103065,60.76360475263171,74.23032250090745,M,74.24736802351273,6
53.371727147698934,53.498623654977855,26.6839916636208,53.371727147698934,53.498623654977855,26.6839916636208,F,85.191570693309,2
50.4574358854423,56.007455027854384,34.23389533949992,50.4574358854423,56.007455027854384,34.23389533949992,F,82.11601922486244,5
54.43640375450607,60.007677152647844,44.981358717973315,58.43640375450607,64.00767715264784,48.981358717973315,M,84.90262246044232,7
53.52150753336091,51.397181657418,47.838123552852885,57.52150753336091,55.397181657418,51.838123552852885,M,98.82926695230327,8
48.71433919843485,54.26435834084693,32.61591534437152,52.71433919843485,58.26435834084693,36.61591534437153,M,81.64415863694087,5
56.6197859671407,51.273525105229226,56.23338309598474,60.6197859671407,55.273525105229226,60.23338309598474,M,77.07381157385306,3
39.52744866361042,45.077467806022504,31.05239124147104,39.52744866361042,45.077467806022504,31.05239124147104,F,52.89366889424379,5
56.14959988240658,53.86674167823514,32.864337052197364,60.14959988240658,57.86674167823514,36.864337052197364,M,101.91714003246116,4
38.943832594272095,47.20297611580074,59.93074184069162,42.943832594272095,51.20297611580074,63.93074184069162,M,70.17323178203692,6
54.57702230753051,52.29416410335907,31.944969257903292,58.57702230753051,56.29416410335907,35.944969257903296,M,98.74734715095394,4
52.27400212284143,50.14967624689852,47.31384483019929,52.27400212284143,50.14967624689852,47.31384483019929,F,78.74643568004987,8
57.35794581739703,62.92921921553881,46.93273684757894,61.35794581739703,66.92921921553882,50.93273684757894,M,90.38430198896793,7
44.10853687841321,49.67981027655499,36.600255980074444,48.10853687841321,53.67981027655499,40.600255980074444,M,73.90289678823761,7
48.21393206899595,49.80633149669405,30.304096827744992,52.21393206899595,53.80633149669405,34.30409682774499,M,80.11470754698125,9
53.46093024583934,61.720073767367985,75.71137037481196,53.46093024583934,61.720073767367985,75.71137037481196,F,77.13957979642262,6
45.03402845330243,50.584047595714516,31.190853793962955,49.03402845330243,54.584047595714516,35.19085379396295,M,73.13879300626505,5
46.6059844776617,52.15600362007378,32.58853103033068,46.6059844776617,52.15600362007378,32.58853103033068,F,73.79606175377506,5
54.326840415014665,48.98057955310319,54.458763198420506,58.326840415014665,52.98057955310319,58.458763198420506,M,85.12834335844255,3
45.58107111259803,43.434884093132474,45.2319611554157,45.58107111259803,43.434884093132474,45.2319611554157,F,72.985418530285,1
33.636455505781996,41.89559902731064,51.802951982305146,37.636455505781996,45.89559902731064,55.802951982305146,M,54.623175055592,6
44.45584738006882,39.10958651815734,43.80993172423829,48.45584738006882,43.10958651815734,47.80993172423829,M,73.04110751170172,3
44.79395085168795,50.36522424982973,36.13616391153692,44.79395085168795,50.36522424982973,36.13616391153692,F,80.39790605536274,7
52.92884166179557,50.804515785852665,47.88160252458505,56.92884166179557,54.804515785852665,51.88160252458505,M,81.1645571635144,8
57.243039699974865,55.11871382403196,52.19576019269651,61.243039699974865,59.11871382403196,56.19576019269651,M,81.16567817477434,8
40.26080557500008,37.97794737082864,26.009417460471486,40.26080557500008,37.97794737082864,26.009417460471486,F,58.07898479130919,4
53.40735642102517,53.53425292830409,28.76684685710043,57.40735642102517,57.53425292830409,32.76684685710043,M,78.68742058011193,2
49.08362092506368,46.80076272089224,29.35076310483314,53.08362092506368,50.80076272089224,33.35076310483314,M,84.67859209947063,4
53.18134952602045,61.44049304754909,77.35913246133006,53.18134952602045,61.44049304754909,77.35913246133006,F,87.76578681467657,6
45.69463286181137,51.26590625995315,38.39032651954951,49.69463286181137,55.26590625995315,42.39032651954951,M,72.75038728955884,7
38.737333943589945,38.86423045086886,16.270644356668903,42.737333943589945,42.86423045086886,20.270644356668903,M,71.78107413817199,2
55.38365387204565,60.93367301445773,37.10187681330978,55.38365387204565,60.93367301445773,37.10187681330978,F,89.87837831878039,5
41.55654606594846,39.4103590464829,40.8463558449621,45.55654606594846,43.4103590464829,44.8463558449621,M,58.3207195422068,1
48.732882393128385,48.859778900407306,26.627966137699932,52.732882393128385,52.859778900407306,30.627966137699932,M,70.63170023086874,2
56.36558060066078,61.936853998802555,47.853501132760876,60.36558060066078,65.93685399880255,51.853501132760876,M,79.57462079357455,7
32.04788398920637,37.61915738734815,27.208618590697913,36.04788398920637,41.61915738734815,31.208618590697913,M,58.82226234618774,7
51.98639660726183,49.86207073131892,47.06045654878622,55.98639660726183,53.86207073131892,51.06045654878622,M,77.79627862431758,8
60.47469046942397,66.02470961183606,41.158735355033684,64.47469046942398,70.02470961183606,45.158735355033684,M,93.77864021052193,5
46.42956769269441,41.08330683078294,45.90709767582857,50.42956769269441,45.08330683078294,49.90709767582857,M,74.9593934656366,3
49.12002653892519,54.691299937066965,41.91039326223515,53.12002653892519,58.691299937066965,45.91039326223515,M,72.21545975036413,7
42.801896196461776,40.67757032051887,37.80563015094112,46.801896196461776,44.67757032051887,41.80563015094112,M,79.74911714034054,8
47.17661251576731,48.76901194346541,31.191187176362806,47.17661251576731,48.76901194346541,31.191187176362806,F,72.20927829212694,9
35.92156091343676,33.79723503749385,30.80339769656321,39.92156091343676,37.79723503749385,34.80339769656321,M,83.13400374079065,8
53.582468837975824,53.709365345254746,27.2558274846095,57.582468837975824,57.709365345254746,31.2558274846095,M,84.04435464449695,2
55.52127558117232,57.113675008870416,38.84995566117488,55.52127558117232,57.113675008870416,38.84995566117488,F,75.0269166123012,9
49.32647434979255,54.89774774793432,43.70656961413792,53.32647434979255,58.89774774793432,47.70656961413792,M,63.23307842250273,7
27.610549464025084,33.18182286216686,22.241126196954987,31.610549464025084,37.18182286216686,26.24112619695498,M,61.81779272540912,7
47.210147385144104,44.927289180972664,30.69379871671785,47.210147385144104,44.927289180972664,30.69379871671785,F,69.07002634344683,4
49.73829753101426,49.86519403829318,23.74861902930812,49.73829753101426,49.86519403829318,23.74861902930812,F,82.97380500549835,2
37.583933836233086,35.43774681676753,36.80227038394712,41.583933836233086,39.43774681676753,40.80227038394712,M,55.41794825343075,1
26.987706927769775,32.55898032591155,22.62373176596191,26.987706927769775,32.55898032591155,22.62373176596191,F,56.13674841267454,7
46.156303382075166,44.01011636260961,45.695820916754094,46.156303382075166,44.01011636260961,45.695820916754094,F,68.46220175239897,1
46.8383708011885,44.555512597017064,28.28727009902432,46.8383708011885,44.555512597017064,28.28727009902432,F,78.94394847980584,4
44.801617203669366,42.518758999497926,28.945875100376284,44.801617203669366,42.518758999497926,28.945875100376284,F,65.86433951835008,4
50.97765418369719,59.23679770522583,74.448378279022,54.97765418369719,63.236797705225825,78.448378279022,M,83.8674903709606,6
44.0396620739145,41.75680386974306,25.61431737078398,48.0396620739145,45.75680386974306,29.61431737078398,M,78.33369970155182,4
48.31278358934276,49.905183017040855,32.063402086294055,48.31278358934276,49.905183017040855,32.063402086294055,F,73.2936038176139,9
54.569486039214596,52.42329901974904,54.471595176745694,58.569486039214596,56.42329901974904,58.471595176745694,M,83.18828136531779,1
49.713422251250485,51.30582167894858,32.10326159103341,53.713422251250485,55.30582167894858,36.103261591033416,M,78.88365162819368,9
48.10583280112964,45.981506925186736,43.4411838118274,48.10583280112964,45.981506925186736,43.4411838118274,F,70.54064972787845,8
46.335521528410915,44.18933450894536,46.09292149855112,50.335521528410915,48.18933450894536,50.09292149855112,M,77.3111493441816,1
57.16157086518789,55.01538384572233,57.02149817172188,61.16157086518789,59.01538384572233,61.02149817172188,M,81.47513357977591,1
47.491555315281936,53.06282871342371,39.15854497849795,51.491555315281936,57.06282871342371,43.15854497849795,M,78.56283344862047,7
41.31168951102288,46.86170865343496,28.719758455340273,45.31168951102288,50.86170865343496,32.719758455340276,M,68.4198979205052,5
56.983974937724184,54.83778791825863,56.89504024835641,56.983974937724184,54.83778791825863,56.89504024835641,F,83.55202205064192,1
58.83909203318248,56.71476615723957,53.598654528411814,62.83909203318248,60.71476615723957,57.598654528411814,M,86.52936225558616,8
52.28465096822209,57.83467011063417,37.21540729100348,56.28465096822209,61.83467011063417,41.21540729100348,M,77.76274556543336,5
49.32305661194146,54.87307575435354,34.60426941141821,49.32305661194146,54.87307575435354,34.60426941141821,F,76.44104662462188,5
55.0963045193413,60.646323661753385,40.960144037081875,55.0963045193413,60.646323661753385,40.960144037081875,F,74.24374919220162,5
53.253874761946435,51.10768774248088,53.486561380009725,57.253874761946435,55.10768774248088,57.48656138000972,M,96.61415846302788,1
54.570427625386486,60.14170102352826,46.378946700030156,54.570427625386486,60.14170102352826,46.378946700030156,F,77.76315532135793,7
55.280499028924986,60.85177242706676,47.85820301996091,59.280499028924986,64.85177242706676,51.85820301996091,M,73.41705971300055,7
35.23345885969738,32.95060065552594,22.663250538430894,35.23345885969738,32.95060065552594,22.663250538430894,F,49.920821978027455,4
42.60220119457435,50.86134471610299,61.62552094394847,42.60220119457435,50.86134471610299,61.62552094394847,F,59.34718234969468,6
50.1601449651604,50.28704147243932,26.924758088591993,54.1601449651604,54.28704147243932,30.924758088591993,M,74.22326799389435,2
54.499380265767336,52.35319324630178,54.25066873415568,54.499380265767336,52.35319324630178,54.25066873415568,F,77.06294044843098,1
44.5903101612042,44.71720666848312,20.238966470421765,44.5903101612042,44.71720666848312,20.238966470421765,F,77.76872458861614,2
56.086064868987926,53.93987784952237,55.98883355326658,56.086064868987926,53.93987784952237,55.98883355326658,F,83.21506780448618,1
37.98450262255309,39.576902050251185,21.792358046835268,41.98450262255309,43.576902050251185,25.792358046835268,M,73.05847590679544,9
63.957461699363265,58.61120083745179,64.21921761848849,63.957461699363265,58.61120083745179,64.21921761848849,F,87.14588794482562,3
40.035720989174884,37.752862785003444,24.196361704856837,40.035720989174884,37.752862785003444,24.196361704856837,F,65.78483957130422,4
39.876831570351136,48.13597509187978,59.547373008917255,39.876831570351136,48.13597509187978,59.547373008917255,F,62.91557279556933,6
42.64949499547987,50.90863851700851,62.28277545822303,46.64949499547987,54.90863851700851,66.28277545822301,M,62.71013822446186,6
44.959924819914235,46.55232424761233,26.488191743277575,48.959924819914235,50.55232424761233,30.488191743277575,M,82.42297024186517,9
45.770926072123935,47.36332549982203,29.30800953201968,49.770926072123935,51.36332549982203,33.308009532019675,M,74.17080057660775,9
51.756526811430334,46.41026594951886,51.744933954363994,55.756526811430334,50.41026594951886,55.744933954363994,M,82.89817921820499,3
44.46163045132412,46.05402987902222,28.44853759424863,44.46163045132412,46.05402987902222,28.44853759424863,F,72.32293578442915,9
54.67200979565834,52.54768391971543,50.05992314206081,58.67200979565834,56.54768391971543,54.05992314206081,M,69.08107897787187,8
36.724433869585276,44.98357739111392,57.9187002793185,36.724433869585276,44.98357739111392,57.9187002793185,F,71.31647424873493,6
37.70997380058178,43.281247198723555,33.28634062665568,37.70997380058178,43.281247198723555,33.28634062665568,F,56.47383175758271,7
47.54616014089587,45.26330193672443,32.21806718063422,51.54616014089587,49.26330193672443,36.21806718063422,M,63.30384739585885,4
36.10900274589005,33.98467686994715,31.803071020390643,36.10900274589005,33.98467686994715,31.803071020390643,F,60.5796535364155,8
52.07685575084682,57.6268748932589,34.944571447419,56.07685575084682,61.6268748932589,38.944571447419,M,85.54322271975349,5
54.22977402705168,54.356670534330604,32.63004290537693,58.22977402705168,58.356670534330604,36.63004290537693,M,69.02669908637199,2
42.11057127569896,50.3697147972276,65.40483578465938,46.11057127569896,54.3697147972276,69.40483578465938,M,82.89459852790179,6
51.06446368266939,52.65686311036749,30.708119741186206,51.06446368266939,52.65686311036749,30.708119741186206,F,90.16490601691959,9
40.54908314156001,48.808226663088654,62.06361988529525,40.54908314156001,48.808226663088654,62.06361988529525,F,73.08225190890057,6
52.067001453211354,46.72074059129988,51.72982645385014,52.067001453211354,46.72074059129988,51.72982645385014,F,77.8387890635235,3
34.414019788216685,32.289693912273776,30.219377560785937,38.414019788216685,36.289693912273776,34.21937756078594,M,57.489324806039214,8
45.74567912723505,40.399418265323575,44.698991416846134,45.74567912723505,40.399418265323575,44.698991416846134,F,66.81330222480197,3
44.55204233588134,44.67893884316026,20.895233626214196,44.55204233588134,44.67893884316026,20.895233626214196,F,75.56214849382839,2
48.23280671838837,56.49195023991701,70.63765059501127,52.23280671838837,60.49195023991701,74.63765059501127,M,77.99086903336152,6
47.9840838103888,45.859757934445895,43.43231973723126,51.9840838103888,49.859757934445895,47.43231973723126,M,67.40601882701118,8
61.609313764276635,67.18058716241842,49.15512103433185,65.60931376427664,71.18058716241842,53.15512103433185,M,101.84858999226799,7
35.5045220347063,33.221663830534865,18.710783769499475,39.5045220347063,37.221663830534865,22.710783769499475,M,70.41609860907612,4
45.14178044584407,42.99559342637851,44.858092657441084,45.14178044584407,42.99559342637851,44.858092657441084,F,75.64243556630038,1
54.316934824150756,52.19260894820785,49.25769060976563,58.316934824150756,56.19260894820785,53.25769060976563,M,81.49791867153517,8
56.670648424324156,56.797544931603085,33.27267525402873,56.670648424324156,56.797544931603085,33.27267525402873,F,74.73981365226005,2
38.70803233998919,36.42517413581775,22.295894999555415,42.70803233998919,40.42517413581775,26.295894999555415,M,68.56432612972885,4
51.583423139368854,59.842566660897496,75.3417314815135,51.583423139368854,59.842566660897496,75.3417314815135,F,85.45305663963305,6
55.16977721676158,55.2966737240405,26.60486874226727,59.16977721676158,59.2966737240405,30.60486874226727,M,91.155453232072,2
43.68869770793996,41.5425106884744,43.38188023422715,43.68869770793996,41.5425106884744,43.38188023422715,F,74.70306028950165,1
43.39817261173651,48.948191754148596,27.570601738745747,47.39817261173651,52.948191754148596,31.570601738745747,M,80.62267345403066,5
56.20692050920714,50.86065964729566,55.62437666372829,56.20692050920714,50.86065964729566,55.62437666372829,F,74.02587501497369,3
59.9739483855969,68.23309190712554,83.6799288369283,63.9739483855969,72.23309190712554,87.6799288369283,M,85.16455217702162,6
34.68522944566167,29.338968583750194,33.42135509079947,38.68522944566167,33.338968583750194,37.42135509079947,M,63.43832605740147,3
49.6844404593331,51.2768398870312,27.370028440834425,49.6844404593331,51.2768398870312,27.370028440834425,F,98.20860223994475,9
43.09551262302192,40.81265441885048,26.60087147648749,47.09551262302192,44.81265441885048,30.600871476487484,M,68.96468752211662,4
42.35789195376581,37.01163109185433,40.899235505507264,42.35789195376581,37.01163109185433,40.899235505507264,F,60.411505855619076,3
45.10147752376112,42.81861931958968,28.086267484534112,45.10147752376112,42.81861931958968,28.086267484534112,F,71.4908217280693,4
53.87986539779402,62.13900891932266,76.00833083612322,53.87986539779402,62.13900891932266,76.00833083612322,F,76.46708484145002,6
54.38546357334541,62.644607094874054,79.19269962888862,54.38546357334541,62.644607094874054,79.19269962888862,F,91.23621207680229,6
46.2283093049033,51.799582703045076,36.91317385473548,46.2283093049033,51.799582703045076,36.91317385473548,F,84.1120967677132,7
55.81170362498097,55.93860013225989,31.88343731547117,59.81170362498097,59.93860013225989,35.88343731547117,M,76.42458432045787,2
39.38244866099602,37.25812278505311,35.05759212670831,43.38244866099602,41.25812278505311,39.05759212670831,M,61.1051647601184,8
41.7499433414448,39.46708513727336,25.796258079539864,41.7499433414448,39.46708513727336,25.796258079539864,F,66.33962255327887,4
45.36778391824855,43.22159689878299,45.028073127363854,45.36778391824855,43.22159689878299,45.028073127363854,F,73.36715067770706,1
60.54515208609405,58.42082621015114,54.800511583939816,64.54515208609405,62.42082621015114,58.800511583939816,M,100.53026113460592,8
26.605552680573965,34.86469620210261,45.0939104415161,30.605552680573965,38.86469620210261,49.0939104415161,M,56.39772425781585,6
56.57175891931899,56.69865542659791,29.531818108886764,60.57175891931899,60.69865542659791,33.53181810888676,M,86.31054651846021,2
48.46998820738843,50.06238763508653,33.0886610908951,48.46998820738843,50.06238763508653,33.0886610908951,F,69.72765742766079,9
58.97618045399144,60.56857988168954,38.255909589511475,58.97618045399144,60.56857988168954,38.255909589511475,F,91.65990899987419,9
39.74836869925028,34.402107837338804,38.49541279906242,39.74836869925028,34.402107837338804,38.49541279906242,F,63.60799360026596,3
48.71465830771807,48.84155481499699,24.78272570197002,52.71465830771807,52.84155481499699,28.78272570197002,M,76.43623234662748,2
34.827681933263776,43.08682545479242,54.69572732226476,34.827681933263776,43.08682545479242,54.69572732226476,F,64.0044905829725,6
53.816483903160695,55.40888333085879,34.952296218540376,57.816483903160695,59.40888333085879,38.95229621854038,M,84.03516426361675,9
50.83362065841648,45.487359796505004,51.26860631520181,54.83362065841648,49.487359796505004,55.268606315201794,M,89.83779488738085,3
63.83806965629886,61.713743780355955,58.31033239938831,67.83806965629887,65.71374378035595,62.31033239938831,M,94.50721006401152,8
46.858885447993586,44.71269842852803,46.75576786815219,50.858885447993586,48.71269842852803,50.75576786815219,M,82.97600657589518,1
46.42090435821179,46.547800865490714,17.139228611822134,50.42090435821179,50.547800865490714,21.139228611822134,M,93.43266254577821,2
54.59541546312308,54.722311970402004,27.19234199303321,58.59541546312308,58.722311970402004,31.19234199303321,M,87.46423908661646,2
38.68784477765066,44.25911817579244,31.218791430522437,38.68784477765066,44.25911817579244,31.218791430522437,F,73.68125088175985,7
45.24595309587698,50.79597223828906,29.644375012369206,45.24595309587698,50.79597223828906,29.644375012369206,F,79.770372382847,5
46.660190393332904,54.91933391486155,66.75959354336773,46.660190393332904,54.91933391486155,66.75959354336773,F,65.28005788524067,6
55.935647896191554,61.48566703860364,42.09003769901541,55.935647896191554,61.48566703860364,42.09003769901541,F,73.14797830599007,5
52.29142809166989,57.841447234081976,34.717283929997464,52.29142809166989,57.841447234081976,34.717283929997464,F,87.20963708348822,5
55.06467720581465,52.78181900164321,36.21087683817917,55.06467720581465,52.78181900164321,36.21087683817917,F,80.4128414348235,4
42.89996734966683,40.61710914549539,24.21911775959763,42.89996734966683,40.61710914549539,24.21911775959763,F,79.5735733162533,4
50.961851372983304,48.83752549704039,46.51046512281559,54.961851372983304,52.83752549704039,50.51046512281559,M,64.61868960312795,8
44.45199794105375,46.044397368751845,29.258790174243064,44.45199794105375,46.044397368751845,29.258790174243064,F,68.95486769665884,9
39.777568714134674,37.631381694669116,39.28979816769398,39.777568714134674,37.631381694669116,39.28979816769398,F,67.35393986246432,1
51.46419895714565,49.18134075297421,32.91124148885692,55.46419895714565,53.18134075297421,36.91124148885692,M,78.95295870013499,4
38.501217164131496,36.37689128818859,34.032680682480674,38.501217164131496,36.37689128818859,34.032680682480674,F,65.09492369533442,8
50.56182210173848,50.6887186090174,25.31288961381686,54.56182210173848,54.6887186090174,29.31288961381686,M,80.62041390099051,2
42.42677814894136,40.30245227299845,38.003584173911804,42.42677814894136,40.30245227299845,38.003584173911804,F,63.835835880664575,8
62.48827002099299,68.05954341913477,51.5496329912429,66.48827002099299,72.05954341913477,55.5496329912429,M,93.28530458135364,7
46.97000127790531,47.09689778518423,22.040389760664254,50.97000127790531,51.09689778518423,26.040389760664254,M,79.60591349478103,2
42.11828049711585,47.66829963952793,29.64034905608221,42.11828049711585,47.66829963952793,29.64034905608221,F,67.9899638774673,5
49.32519735748665,50.91759678518475,32.07365427060698,49.32519735748665,50.91759678518475,32.07365427060698,F,77.41045932501223,9
50.22460639252684,48.07841937306128,49.838317811121684,54.22460639252684,52.07841937306128,53.838317811121684,M,71.47546800772044,1
58.83372476466536,67.092868286194,81.36927036625589,58.83372476466536,67.092868286194,81.36927036625589,F,78.71147959759656,6
56.62859587215375,54.504269996210844,51.71565446454149,56.62859587215375,54.504269996210844,51.71565446454149,F,77.43532718760301,8
47.230705905608495,45.10638002966559,42.77067065622525,51.230705905608495,49.10638002966559,46.77067065622525,M,64.85885827338525,8
34.02804572038034,34.15494222765926,13.0388918929858,34.02804572038034,34.15494222765926,13.0388918929858,F,67.0868612118053,2
53.73459219307401,59.30586559121578,45.501912901464834,57.73459219307401,63.30586559121578,49.501912901464834,M,77.99593684739564,7
59.46236140462287,57.33803552867996,54.04686300793452,59.46236140462287,57.33803552867996,54.04686300793452,F,91.39051908751561,8
49.43409940824548,47.30977353230257,44.21826514804598,53.43409940824548,51.30977353230257,48.21826514804598,M,85.84617008670922,8
41.55251157673826,39.42818570079535,36.952192039199154,41.55251157673826,39.42818570079535,36.952192039199154,F,68.75432526381906,8
44.783862783527574,50.33388192593966,28.25719323950475,44.783862783527574,50.33388192593966,28.25719323950475,F,83.25922901647495,5
47.19442336232051,44.91156515814907,29.556151687085205,47.19442336232051,44.91156515814907,29.556151687085205,F,74.51431647243712,4
49.45971833698356,51.05211776468166,32.06146620764167,53.45971833698356,55.05211776468166,36.06146620764168,M,78.01313651718405,9
40.0340551504599,37.90972927451699,35.11505333390815,44.0340551504599,41.90972927451699,39.11505333390815,M,77.60361490736558,8
52.47056065374177,60.729704175270406,79.00418874851833,52.47056065374177,60.729704175270406,79.00418874851833,F,100.75449763723391,6
42.44598133415076,40.32165545820785,38.04758981654786,42.44598133415076,40.32165545820785,38.04758981654786,F,63.14711189412776,8
42.87017960322565,40.58732139905422,24.923852589173112,42.87017960322565,40.58732139905422,24.923852589173112,F,76.00919859012856,4
37.10403194831452,31.757771086403043,35.43872312137434,41.10403194831452,35.75777108640305,39.43872312137434,M,57.200227120323845,3
55.487763045346924,61.03778218775901,39.58709241976243,59.487763045346924,65.037782187759,43.58709241976243,M,80.89835922958758,5
50.853486352190274,48.707299332724716,50.82399170896282,50.853486352190274,48.707299332724716,50.82399170896282,F,85.96608471721404,1
55.36363277964051,55.49052928691943,27.333442974042498,55.36363277964051,55.49052928691943,27.333442974042498,F,89.45662241101154,2
40.95312886373018,49.21227238525882,59.323741300543404,44.95312886373018,53.21227238525882,63.323741300543404,M,55.74854748162879,6
43.94055893086446,38.59429806895299,43.686327672556814,43.94055893086446,38.59429806895299,43.686327672556814,F,79.1276949719403,3
61.68023486664417,61.80713137392309,33.185124898020895,65.68023486664417,65.80713137392308,37.185124898020895,M,90.93369951383652,2
50.014997471187066,47.89067159524416,45.33885369259488,50.014997471187066,47.89067159524416,45.33885369259488,F,70.85984136957697,8
52.80407380456255,50.65788678509699,52.452331124240445,52.80407380456255,50.65788678509699,52.452331124240445,F,72.8784946791805,1
45.186308374475495,53.44545189600414,66.98240941098321,49.186308374475495,57.44545189600414,70.98240941098322,M,74.63462777795259,6
42.00349580915841,39.8791699332155,37.046804623518945,42.00349580915841,39.8791699332155,37.046804623518945,F,78.65018751433036,8
53.381614127634236,58.93163327004632,37.28121748056737,57.381614127634236,62.93163327004632,41.28121748056737,M,81.6515987574597,5
57.18176567747866,58.774165105176756,37.309041233626054,57.18176567747866,58.774165105176756,37.309041233626054,F,88.17820883711482,9
59.72440516705725,61.31680459475535,43.29208191376637,59.72440516705725,61.31680459475535,43.29208191376637,F,74.04512409555008,9
